"_id.Fisher ID",_id.reportDate,reportName,reportDate,group,category,Fisher ID,Shoot Start,Shoot Start Location,Shoot Finish,Shoot Finish Location,Shot Depth (m),Haul Start,Haul End,Comments (Catch),Main Species Index,Main Species,Main Catch Weight (kg),Record Bycatch (Y/N),Fishing Gear,Bait Used,No Hooks,Line Length (m),Mitigation Study,Mitigation type,Fisher Sampling (Y/N),Comments,Bycatch Index,Bycatch Species,Individual / Group,Sex,Alive Count,Dead Count,Retained Count,Total Alive Weight (kg),Total Dead Weight (kg),Total Retained Weight (Kg),Photo (First),Sampled Species Index,Sampled Species,Number of Individuals,Length Category,Sex (Sampled Species),Comments (Sampled Species),AST Correlation ID,APP Correlation ID,Uploaded Date
FM000003,2022-01-15T00:00:00.000Z,FM000003,2022-01-15T00:00:00.000Z,4.0,,FM000003,2022-01-15T00:00:00.000Z,NA,1899-12-30T00:00:00.000Z,NA,0,2022-01-15T08:00:00.000Z,2022-01-15T11:00:00.000Z,NA,0,Mackerel,120,N,Handlining,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,974e1cce-6b06-4249-b96f-1277259895f9,1F139AE745494074AACD3F9168698732,2022-01-15T19:04:03.375Z
FM000002,2021-11-04T00:00:00.000Z,FM000002,2021-11-04T00:00:00.000Z,4.0,,FM000002,2021-11-03T16:04:25.267Z,"50.32283,-4.71832833333333",2021-11-03T16:15:38.710Z,"50.3217833333333,-4.70839833333333",19,2021-11-04T10:30:00.000Z,2021-11-04T11:20:00.000Z,NA,0,Thornback Ray,30,N,Other Tangle Net,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4750b5c-3da5-4e89-8341-e6d06f038401,9BF542C02C904E0598221F8809EECEE2,2021-11-04T15:46:34.527Z
FM000002,2021-11-04T00:00:00.000Z,FM000002,2021-11-04T00:00:00.000Z,4.0,,FM000002,2021-11-03T14:46:35.634Z,"50.3290566666667,-4.74533833333333",2021-11-03T15:02:39.751Z,"50.3316616666667,-4.73620166666667",13,2021-11-04T11:39:00.000Z,2021-11-04T12:35:00.000Z,NA,0,,30,N,Other Tangle Net,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41e5fad1-e0b5-422b-bd69-0bfc239a413a,D515E7CE8D0F42EA9D3D876AC51674EC,2021-11-04T15:46:31.993Z
FM000002,2021-11-04T00:00:00.000Z,FM000002,2021-11-04T00:00:00.000Z,4.0,,FM000002,2021-11-03T16:19:13.738Z,"50.32221,-4.70837166666667",2021-11-03T16:36:31.936Z,"50.3163683333333,-4.71194833333333",19,2021-11-04T09:20:00.000Z,2021-11-04T22:20:00.000Z,NA,0,,20,N,Other Tangle Net,,,,N,NA,N,Sole nets,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0ec43e0d-a657-4efe-abf6-fc3fc714d7fb,38C36BD1368E45848BA6D0D60F102E76,2021-11-04T15:46:34.948Z
FM000002,2021-11-04T00:00:00.000Z,FM000002,2021-11-04T00:00:00.000Z,4.0,,FM000002,2021-11-03T15:18:25.316Z,"50.3200016666667,-4.74483833333333",2021-11-03T15:47:55.777Z,"50.3468779,-4.7707709",18,2021-11-04T07:20:00.000Z,2021-11-04T09:00:00.000Z,NA,0,Sole,17,N,Other Tangle Net,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05665220-0c90-4fff-acef-d7c8bcfe673f,E50BC9DABC10414EBF98E9BEF043C11B,2021-11-04T15:46:34.201Z
FM000002,2021-09-12T00:00:00.000Z,FM000002,2021-09-12T00:00:00.000Z,4.0,,FM000002,2021-09-12T05:14:57.029Z,"50.32333,-4.61774666666667",2021-09-12T05:21:18.628Z,"50.3211783333333,-4.61592166666667",0,2021-09-12T09:00:00.000Z,2021-09-12T09:10:00.000Z,NA,0,Mackerel,11,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4cad7908-be65-4e40-9184-182368a806ad,E6BB32DE882A4455AD8ED0E04F60A926,2021-09-12T10:36:36.786Z
FM000002,2021-09-12T00:00:00.000Z,FM000002,2021-09-12T00:00:00.000Z,4.0,,FM000002,2021-09-12T05:30:02.702Z,"50.3258766666667,-4.61193666666667",2021-09-12T05:35:10.922Z,"50.3234,-4.61220333333333",10,2021-09-12T09:15:00.000Z,2021-09-12T09:25:00.000Z,NA,0,Mackerel,20,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2a1fdfde-17bf-4d08-8ea4-4ee938d5fb99,CBC7E824DCC2402EA200927C49579AE8,2021-09-12T10:36:37.086Z
FM000002,2021-09-12T00:00:00.000Z,FM000002,2021-09-12T00:00:00.000Z,4.0,,FM000002,2021-09-12T06:08:32.934Z,"50.3192483333333,-4.65929833333333",2021-09-12T06:12:23.521Z,"50.31862,-4.66197833333333",8,2021-09-12T08:00:00.000Z,2021-09-12T08:10:00.000Z,NA,0,Red Mullet,3,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fb412eed-dfd0-4533-826a-00fc5bf602ec,CEFA9B9CE25A43D1973BF22AF1B431F8,2021-09-12T10:36:37.472Z
FM000002,2021-09-12T00:00:00.000Z,FM000002,2021-09-12T00:00:00.000Z,4.0,,FM000002,2021-09-12T04:12:41.446Z,"50.3119083333333,-4.68615333333333",2021-09-12T04:18:06.289Z,"50.3504863,-4.7809206",10,2021-09-12T06:40:00.000Z,2021-09-12T06:50:00.000Z,NA,0,Mackerel,10,N,MO1,,,,Y,Lights & Pingers,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,de5e129e-38b8-4ee0-b414-2c6ebfa0c5d4,06F5278BF46245DF857789624DE655CC,2021-09-12T10:36:35.758Z
FM000002,2021-09-12T00:00:00.000Z,FM000002,2021-09-12T00:00:00.000Z,4.0,,FM000002,2021-09-12T04:36:29.248Z,"50.3172333333333,-4.65909",2021-09-12T04:39:50.663Z,"50.3157816666667,-4.66177833333333",10,2021-09-12T07:35:00.000Z,2021-09-12T07:46:00.000Z,NA,0,Red Mullet,3,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e0e00635-559d-4ad1-a580-361af46b9fcc,FB6E1990D7734E4BA338716CF45B34F5,2021-09-12T10:36:36.182Z
FM000002,2021-09-12T00:00:00.000Z,FM000002,2021-09-12T00:00:00.000Z,4.0,,FM000002,2021-09-12T04:53:18.076Z,"50.316855,-4.65053333333333",2021-09-12T05:03:13.621Z,"50.3195009635992,-4.66695684939623",10,2021-09-12T08:30:00.000Z,2021-09-12T08:40:00.000Z,NA,0,Mackerel,6,N,MO1,,,,Y,Lights & Pingers,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,aa8a3366-63d0-45bf-ad56-87f8d7528454,66F47602B61949F9B0DA67796A9A747D,2021-09-12T10:36:36.492Z
FM000002,2021-09-12T00:00:00.000Z,FM000002,2021-09-12T00:00:00.000Z,4.0,,FM000002,2021-09-12T03:52:57.842Z,"50.3132166666667,-4.68307666666667",2021-09-12T03:57:56.249Z,"50.31214,-4.68664666666667",11,2021-09-12T07:05:00.000Z,2021-09-12T07:15:00.000Z,NA,0,Mackerel,15,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7374051b-ed3b-45c3-bd35-d1d4bbaa3a95,83F36744C89A49DB98134C036C1867E7,2021-09-12T10:36:34.805Z
FM000003,2021-05-26T00:00:00.000Z,FM000003,2021-05-26T00:00:00.000Z,4.0,,FM000003,2021-05-26T04:06:43.357Z,"50.28754605,-4.77124",2021-05-26T04:09:33.598Z,"50.28586399,-4.76736285",15,2021-05-26T06:00:00.000Z,2021-05-26T06:30:00.000Z,NA,0,Mackerel,1,N,MA4,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dafbec43-ecd8-474e-b7a8-56b28b131b43,185C030072B9442F890D0F5F52462C0B,2021-05-26T08:28:47.600Z
FM000003,2021-05-26T00:00:00.000Z,FM000003,2021-05-26T00:00:00.000Z,4.0,,FM000003,2021-05-25T04:11:33.988Z,"50.26567801,-4.77731405",2021-05-25T04:14:54.985Z,"50.26447534,-4.77393655",16,2021-05-25T06:00:00.000Z,2021-05-25T06:30:00.000Z,NA,0,Mackerel,1,N,MA4,,,,Y,Lights & Pingers,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c099e842-0b9c-4f6c-82b3-6355bd3617d3,B650DE97576A4E2CAAF36819B452AC47,2021-05-26T08:28:47.287Z
FM000003,2021-05-26T00:00:00.000Z,FM000003,2021-05-26T00:00:00.000Z,4.0,,FM000003,2021-05-26T04:14:23.732Z,"50.29079392,-4.76365742",2021-05-26T04:17:54.377Z,"50.28842353,-4.76123229",20,2021-05-26T06:30:00.000Z,2021-05-26T07:00:00.000Z,NA,0,Mackerel,3,N,MA4,,,,Y,Lights & Pingers,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dea90fcf-e13e-48ed-b742-96fc25da148e,40AF61AD5D9D4A2D97C3E43290EACAFF,2021-05-26T08:28:47.925Z
FM000003,2021-05-26T00:00:00.000Z,FM000003,2021-05-26T00:00:00.000Z,4.0,,FM000003,2021-05-25T04:00:16.728Z,"50.27328597,-4.78016789",2021-05-25T04:02:55.453Z,"50.27219805,-4.77583785",14,2021-05-25T05:20:00.000Z,2021-05-25T06:00:00.000Z,NA,0,Mackerel,1,N,MA4,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8926f650-97b7-4b93-95a6-ffe597426bbe,5DB1185006A84F5A8202AAF06980A24F,2021-05-26T08:28:46.669Z
FM000003,2021-10-21T00:00:00.000Z,FM000003,2021-10-21T00:00:00.000Z,4.0,,FM000003,2021-10-21T00:00:00.000Z,NA,1899-12-30T00:00:00.000Z,NA,0,2021-10-21T07:15:00.000Z,2021-10-21T09:00:00.000Z,NA,0,Mackerel,275,N,Handlining,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b1f52b44-8852-4567-9266-6c19a4e6bc22,4F8BD4455AC74081BFFE857459268A11,2021-10-21T10:38:59.999Z
FM000003,2021-05-30T00:00:00.000Z,FM000003,2021-05-30T00:00:00.000Z,4.0,,FM000003,2021-05-30T04:14:45.106Z,"50.28440624,-4.7693917",2021-05-30T04:17:34.392Z,"50.28769407,-4.76843735",14,2021-05-30T05:30:00.000Z,2021-05-30T06:00:00.000Z,NA,0,Mackerel,2,N,MA4,,,,Y,Lights & Pingers,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264dddac-8a5f-4eba-b4ac-6d9c9dba86a7,5D794E3F576A4F3E8CCD019F87087E53,2021-05-30T07:35:44.899Z
FM000003,2021-05-30T00:00:00.000Z,FM000003,2021-05-30T00:00:00.000Z,4.0,,FM000003,2021-05-27T04:12:58.120Z,"50.29305706,-4.76140827",2021-05-27T04:15:31.570Z,"50.29558738,-4.75864877",0,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z,NA,0,,0,N,,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65e3c47d-69a1-4e78-815a-83c2a8c2f1c4,0B59775631FC46669E247B850C73A0D6,2021-05-30T07:35:42.840Z
FM000003,2021-05-30T00:00:00.000Z,FM000003,2021-05-30T00:00:00.000Z,4.0,,FM000003,2021-05-30T04:22:48.720Z,"50.29334794,-4.76366268",2021-05-30T04:25:36.885Z,"50.29556425,-4.76059094",15,2021-05-30T06:00:00.000Z,2021-05-30T06:40:00.000Z,NA,0,Mackerel,12,N,MA4,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35af8a35-7221-4775-97ed-95b585b46352,4888CEE4688A4017916D0FFA87E3B858,2021-05-30T07:35:45.258Z
FM000003,2021-05-30T00:00:00.000Z,FM000003,2021-05-30T00:00:00.000Z,4.0,,FM000003,2021-05-27T04:06:16.639Z,"50.28589918,-4.76837063",2021-05-27T04:08:48.735Z,"50.28898472,-4.76628993",0,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z,NA,0,,0,N,,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2672f2ce-39b7-4f5e-a8cd-b5f221334ab4,FFFA44384ACC407EB3BE8A819D4D2B27,2021-05-30T07:35:41.793Z
FM000003,2021-05-30T00:00:00.000Z,FM000003,2021-05-30T00:00:00.000Z,4.0,,FM000003,2021-05-30T04:02:09.546Z,"50.27406119,-4.77659138",2021-05-30T04:05:53.500Z,"50.27552414,-4.77171634",15,2021-05-30T05:00:00.000Z,2021-05-30T05:30:00.000Z,NA,0,Mackerel,12,N,MA4,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47aeb6ec-d3e5-4f2e-8e4f-f3efc3f7436c,C0224990F0A742EDA0AC2C28DB3F2B12,2021-05-30T07:35:43.475Z
FM000003,2021-12-14T00:00:00.000Z,FM000003,2021-12-14T00:00:00.000Z,4.0,,FM000003,2021-12-14T06:12:33.606Z,"50.274825,-4.77906166666667",2021-12-14T06:15:38.324Z,"50.2729333333333,-4.775625",13,2021-12-14T08:30:00.000Z,2021-12-14T08:50:00.000Z,NA,0,Mackerel,0,N,MA4,,,,Y,Lights & Pingers,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8fe9adc7-43a8-4090-ade7-f674175b4a51,CF894BC8F1EC41A097B5D3F7F679FAE2,2021-12-14T14:45:59.432Z
FM000003,2021-12-14T00:00:00.000Z,FM000003,2021-12-14T00:00:00.000Z,4.0,,FM000003,2021-12-14T06:26:46.151Z,"50.2680393,-4.8161036",2021-12-14T06:29:55.860Z,"50.283895,-4.77292",11,2021-12-14T07:50:00.000Z,2021-12-14T08:15:00.000Z,NA,0,Mackerel,3,N,MA4,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bdaa54c0-4d99-4277-b0cb-8bbd461c47d7,42C02BDF5EB64F929ED2960ED8681506,2021-12-14T14:46:01.970Z
FM000002,2021-08-16T00:00:00.000Z,FM000002,2021-08-16T00:00:00.000Z,4.0,,FM000002,2021-08-16T03:38:59.265Z,"50.2431358,-4.7956823",2021-08-16T03:41:54.446Z,"50.2407516666667,-4.76110833333333",24,2021-08-16T06:00:00.000Z,2021-08-16T06:10:00.000Z,NA,0,Mackerel,10,N,MO1,,,,Y,Lights,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1b514c21-4b6c-4350-a46c-2c058eab4b66,61F5B4F52EDB4BE7B532D906C1B7FA7E,2021-08-16T11:03:19.574Z
FM000002,2021-08-16T00:00:00.000Z,FM000002,2021-08-16T00:00:00.000Z,4.0,,FM000002,2021-08-16T05:01:44.571Z,"50.2162583333333,-4.78974",2021-08-16T05:07:45.403Z,"50.217385,-4.78724666666667",21,2021-08-16T08:40:00.000Z,2021-08-16T08:50:00.000Z,NA,0,Mackerel,50,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,919e3e06-f017-4dd3-8c2b-b66c1cb0dddc,AB1F74445E2A45DF81954EBCE814F4D8,2021-08-16T11:03:21.986Z
FM000002,2021-08-16T00:00:00.000Z,FM000002,2021-08-16T00:00:00.000Z,4.0,,FM000002,2021-08-16T04:05:00.000Z,"50.2289970466703,-4.79127690196037",2021-08-16T04:08:05.968Z,"50.2242216666667,-4.78519666666667",20,2021-08-16T06:30:00.000Z,2021-08-16T06:40:00.000Z,NA,0,Mackerel,10,N,MO1,,,,Y,Lights,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,eae81880-6576-43e1-9108-ccdfa5488edc,D7AD23D716FE4618B0A20C553F05DAF2,2021-08-16T11:03:19.940Z
FM000002,2021-08-16T00:00:00.000Z,FM000002,2021-08-16T00:00:00.000Z,4.0,,FM000002,2021-08-16T04:48:39.475Z,"50.2414344,-4.7899819",2021-08-16T04:54:05.157Z,"50.2224666666667,-4.78827",20,2021-08-16T07:00:00.000Z,2021-08-16T07:10:00.000Z,NA,0,Red Mullet,8,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13c7c94c-2aff-4d4a-99ba-8f492e54633f,02B98A9195814637A66E60043E7D4607,2021-08-16T11:03:21.651Z
FM000002,2021-08-16T00:00:00.000Z,FM000002,2021-08-16T00:00:00.000Z,4.0,,FM000002,2021-08-16T04:33:19.143Z,"50.2185916666667,-4.79118",2021-08-16T04:38:49.914Z,"50.21848,-4.78838166666667",19,2021-08-16T09:35:00.000Z,2021-08-16T09:45:00.000Z,NA,0,Pollack,20,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fcb63bc6-e5e0-4d5e-abcc-e5f2e1ef13ec,67208DB125054084A88CE615D8A74173,2021-08-16T11:03:21.251Z
FM000002,2021-08-16T00:00:00.000Z,FM000002,2021-08-16T00:00:00.000Z,4.0,,FM000002,2021-08-16T04:16:38.392Z,"50.2211766666667,-4.78432833333333",2021-08-16T04:23:13.522Z,"50.2184666666667,-4.78679666666667",25,2021-08-16T07:30:00.000Z,2021-08-16T07:40:00.000Z,NA,0,Mackerel,80,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d4699593-c0c0-4a71-b19c-1e70c0f32d3f,3233DA8EC4B346A8A62F0E1301C9BDEE,2021-08-16T11:03:20.916Z
FM000003,2021-05-16T00:00:00.000Z,FM000003,2021-05-16T00:00:00.000Z,4.0,,FM000003,2021-05-16T04:34:33.124Z,"50.27496534,-4.77508282",2021-05-16T04:37:49.614Z,"50.2732656,-4.77709288",15,2021-05-16T05:40:00.000Z,2021-05-16T06:00:00.000Z,NA,0,Mackerel,5,N,MA4,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b6afd42a-5276-4a37-8a91-571d44a8bd04,2ED1E53E1311497CA781F41FFBF8FEA9,2021-05-16T10:27:33.196Z
FM000003,2021-05-16T00:00:00.000Z,FM000003,2021-05-16T00:00:00.000Z,4.0,,FM000003,2021-05-16T04:23:39.377Z,"50.26370538,-4.77452835",2021-05-16T04:26:29.241Z,'29E534,14,2021-05-16T06:30:00.000Z,2021-05-16T07:00:00.000Z,NA,0,Mackerel,12,N,MA4,,,,Y,Lights & Pingers,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f89205c6-4f08-4222-af7c-98e40e21ae34,C337F8D0BB374EE7AD681F71AB0059F9,2021-05-16T10:27:31.370Z
FM000002,2021-08-02T00:00:00.000Z,FM000002,2021-08-02T00:00:00.000Z,4.0,,FM000002,2021-08-02T03:45:33.520Z,"50.295225,-4.68080833333333",2021-08-02T03:49:48.842Z,"50.294365,-4.68387333333333",22,2021-08-02T07:30:00.000Z,2021-08-02T07:35:00.000Z,NA,0,Mackerel,15,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,898f9903-9da5-4c32-bfbd-7edbcafca600,1FB4987D5C7244F2A8EE07FEE50A3185,2021-08-02T10:33:35.518Z
FM000002,2021-08-02T00:00:00.000Z,FM000002,2021-08-02T00:00:00.000Z,4.0,,FM000002,2021-08-02T04:27:33.429Z,"50.2800583333333,-4.66905666666667",2021-08-02T04:30:41.911Z,"50.2781383333333,-4.67102",24,2021-08-02T08:40:00.000Z,2021-08-02T08:45:00.000Z,NA,0,Pollack,30,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64b70ace-e84a-4370-bac5-28d2de6c06b1,D235BBA1328D407BB620EDE73FC3FFE2,2021-08-02T10:33:36.216Z
FM000002,2021-08-02T00:00:00.000Z,FM000002,2021-08-02T00:00:00.000Z,4.0,,FM000002,2021-08-02T04:15:39.940Z,"50.2819033333333,-4.65756333333333",2021-08-02T04:18:53.614Z,"50.2822983333333,-4.65456166666667",25,2021-08-02T08:00:00.000Z,2021-08-02T08:05:00.000Z,NA,0,Mackerel,12,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36e43f12-1455-40ce-8182-4407280e8dc9,F99D3FADFDC042D0AA297D4F87F0533B,2021-08-02T10:33:35.872Z
FM000002,2021-08-02T00:00:00.000Z,FM000002,2021-08-02T00:00:00.000Z,4.0,,FM000002,2021-08-02T03:33:49.254Z,"50.2882566666667,-4.68580166666667",2021-08-02T00:00:00.000Z,NA,19,2021-08-02T06:24:00.000Z,2021-08-02T06:30:00.000Z,NA,0,Red Mullet,6,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8279256e-4ed4-4da5-848f-f8e2f0853c89,D613F885F3604A32A8DAF2670E5A987E,2021-08-02T10:33:35.224Z
FM000002,2021-08-02T00:00:00.000Z,FM000002,2021-08-02T00:00:00.000Z,4.0,,FM000002,2021-08-02T03:10:03.407Z,"50.2847783333333,-4.69188833333333",2021-08-02T03:15:56.432Z,"50.282515,-4.69502333333333",20,2021-08-02T05:51:00.000Z,2021-08-02T05:55:00.000Z,NA,0,Mackerel,15,N,MO1,,,,Y,Lights & Pingers,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8c1b5e60-c404-40e4-a5ea-43c9aa8c96ee,69F9966B18814D56AE65B7EEC68BD6CE,2021-08-02T10:33:34.861Z
FM000002,2021-08-02T00:00:00.000Z,FM000002,2021-08-02T00:00:00.000Z,4.0,,FM000002,2021-08-02T04:36:15.137Z,"50.278425,-4.67251",2021-08-02T04:40:32.485Z,"50.276405,-4.67440166666667",25,2021-08-02T09:30:00.000Z,2021-08-02T09:35:00.000Z,NA,0,Mackerel,20,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2a885de1-1e71-4f78-a744-49a717d9e1eb,00F0B861109845C08B76FA85B9AB8F40,2021-08-02T10:33:36.541Z
FM000002,2021-09-21T00:00:00.000Z,FM000002,2021-09-21T00:00:00.000Z,4.0,,FM000002,2021-09-21T04:51:10.240Z,"50.3281283333333,-4.715705",2021-09-21T04:55:26.324Z,"50.3281683333333,-4.71908833333333",15,2021-09-21T07:45:00.000Z,2021-09-21T07:55:00.000Z,NA,0,Mackerel,3,N,MO1,,,,Y,Lights & Pingers,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1521c30c-720d-4c7d-bc20-933aed93b18e,2A2C936374AB454391CED5B4242D9C0A,2021-09-21T09:57:19.374Z
FM000002,2021-09-21T00:00:00.000Z,FM000002,2021-09-21T00:00:00.000Z,4.0,,FM000002,2021-09-21T05:43:22.120Z,"50.3507842,-4.6986078",2021-09-21T05:47:11.594Z,"50.3121516666667,-4.686485",18,2021-09-21T08:20:00.000Z,2021-09-21T08:30:00.000Z,NA,0,Red Mullet,6,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9fc4619a-53af-4a36-82a7-243e9ab34640,81C61D6977E04AD68A52EEE85692C2A8,2021-09-21T09:57:19.929Z
FM000002,2021-09-21T00:00:00.000Z,FM000002,2021-09-21T00:00:00.000Z,4.0,,FM000002,2021-09-21T04:22:14.027Z,"50.3287983333333,-4.74036333333333",2021-09-21T04:26:27.034Z,"50.32958,-4.73717666666667",12,2021-09-21T07:45:00.000Z,2021-09-21T07:55:00.000Z,NA,0,Red Mullet,2,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,de6ad049-b701-4ab2-9617-06eacb2a8346,30D9BF01FEA14014B5FECF5917AD2FD8,2021-09-21T09:57:18.669Z
FM000002,2021-09-21T00:00:00.000Z,FM000002,2021-09-21T00:00:00.000Z,4.0,,FM000002,2021-09-21T04:30:11.434Z,"50.32987,-4.73547333333333",2021-09-21T04:35:09.059Z,"50.33037,-4.73128666666667",12,2021-09-21T09:55:00.000Z,2021-09-21T10:05:00.000Z,NA,0,Red Mullet,3,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8d4c76b4-0e73-47a7-b718-d658eaa9d9c5,5278B5F874C84AF1AD3900C07C629A3B,2021-09-21T09:57:18.960Z
FM000002,2021-09-21T00:00:00.000Z,FM000002,2021-09-21T00:00:00.000Z,4.0,,FM000002,2021-09-21T06:04:57.955Z,"50.325585,-4.69421",2021-09-21T06:09:54.752Z,"50.3256466666667,-4.689785",13,2021-09-21T08:45:00.000Z,2021-09-21T08:55:00.000Z,NA,0,Pollack,7,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2172dd08-3494-46d3-8262-ad6847ccc6dd,F1D07357AA5A42258BB12D6C14C64EBA,2021-09-21T09:57:20.209Z
FM000002,2021-09-21T00:00:00.000Z,FM000002,2021-09-21T00:00:00.000Z,4.0,,FM000002,2021-09-21T04:15:45.170Z,"50.3270733333333,-4.74449666666667",2021-09-21T04:20:37.301Z,"50.32858,-4.74101333333333",12,2021-09-21T07:00:00.000Z,2021-09-21T07:10:00.000Z,NA,0,Mackerel,2,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45b60098-0a63-4886-96e6-5d615ac90ca9,4EC70AB363C04E0FB6F8DB396881A275,2021-09-21T09:57:14.893Z
